var_code,var_desc,isTabulated,unique_values,missing_pct
x960,MOTHER:_SOCIO-ECONOMIC_GROUP_(ESEG),False,37,0.5276972624798711
x961,MULTIPLE-PERSON_HOUSEHOLD?,True,2,0.0025764895330112722
x962,NUMBER_OF_OTHER_PERSONS_IN_HOUSEHOLD,True,4,0.9993961352657005
x963,NUMBER_OF_PEOPLE_LIVING_IN_HOUSEHOLD,False,12,0.005636070853462158
x964,REDUCED_SIZE_OF_HOUSEHOLD,True,7,0.021497584541062802
x965,2.PERSON_IN_HH:_DEGREE_OF_RELATIONSHIP,False,16,0.2111513687600644
x966,2.PERSON_IN_HOUSEHOLD:_SEX,True,2,0.20841384863123993
x967,2.PERSON_IN_HOUSEHOLD:_YEAR_OF_BIRTH,False,109,0.21972624798711754
x968,2.PERSON_IN_HOUSEHOLD:_MONTH_OF_BIRTH,False,12,0.2281400966183575
x969,2.PERSON_IN_HOUSEHOLD:_AGE,False,98,0.21972624798711754
x970,2.PERSON_IN_HOUSEHOLD:_MARITAL_STATUS,True,5,0.20986312399355878
x971,2.P.IN_HH(CHILD):SCHOOL_LEAVING_CERTIF.,True,7,0.994243156199678
x972,2.PERSON_IN_HH(CHILD):UNIVERSITY_DEGREE,True,2,0.9985507246376811
x973,2.PERSON_IN_HOUSEHOLD:_BAPTIZED?,True,2,0.9948067632850242
x974,2.PERSON_IN_HOUSEHOLD:_REL._DENOMINATION,True,6,0.9076489533011272
x975,3.PERSON_IN_HH:_DEGREE_OF_RELATIONSHIP,False,15,0.620330112721417
x976,3.PERSON_IN_HOUSEHOLD:_SEX,True,2,0.6175925925925926
x977,3.PERSON_IN_HOUSEHOLD:_YEAR_OF_BIRTH,False,97,0.624597423510467
x978,3.PERSON_IN_HOUSEHOLD:_MONTH_OF_BIRTH,False,12,0.6294283413848631
x979,3.PERSON_IN_HOUSEHOLD:_AGE,False,86,0.624597423510467
x980,3.PERSON_IN_HOUSEHOLD:_MARITAL_STATUS,True,5,0.6180756843800322
x981,3.P.IN_HH(CHILD):SCHOOL_LEAVING_CERTIF.,True,7,0.9696859903381643
x982,3.PERSON_IN_HH(CHILD):UNIVERSITY_DEGREE,True,2,0.992109500805153
x983,3.PERSON_IN_HOUSEHOLD:_BAPTIZED?,True,2,0.9622383252818035
x984,3.PERSON_IN_HOUSEHOLD:_REL._DENOMINATION,True,6,0.961231884057971
x985,4.PERSON_IN_HH:_DEGREE_OF_RELATIONSHIP,False,14,0.7915056360708534
x986,4.PERSON_IN_HOUSEHOLD:_SEX,True,2,0.7903381642512077
x987,4.PERSON_IN_HOUSEHOLD:_YEAR_OF_BIRTH,False,72,0.7937600644122383
x988,4.PERSON_IN_HOUSEHOLD:_MONTH_OF_BIRTH,False,12,0.7968599033816425
x989,4.PERSON_IN_HOUSEHOLD:_AGE,False,63,0.7937600644122383
x990,4.PERSON_IN_HOUSEHOLD:_MARITAL_STATUS,True,5,0.7903381642512077
x991,4.P.IN_HH(CHILD):SCHOOL_LEAVING_CERTIF.,True,7,0.9891304347826086
x992,4.PERSON_IN_HH(CHILD):UNIVERSITY_DEGREE,True,2,0.9984702093397746
x993,4.PERSON_IN_HOUSEHOLD:_BAPTIZED?,True,2,0.9804347826086957
x994,4.PERSON_IN_HOUSEHOLD:_REL._DENOMINATION,True,6,0.979951690821256
x995,5.PERSON_IN_HH:_DEGREE_OF_RELATIONSHIP,False,15,0.937157809983897
x996,5.PERSON_IN_HOUSEHOLD:_SEX,True,2,0.9367954911433173
x997,5.PERSON_IN_HOUSEHOLD:_YEAR_OF_BIRTH,False,54,0.9386876006441224
x998,5.PERSON_IN_HOUSEHOLD:_MONTH_OF_BIRTH,False,12,0.9402576489533011
x999,5.PERSON_IN_HOUSEHOLD:_AGE,False,44,0.9386876006441224
x1000,5.PERSON_IN_HOUSEHOLD:_MARITAL_STATUS,True,4,0.9369162640901771
x1001,5.P.IN_HH(CHILD):SCHOOL_LEAVING_CERTIF.,True,6,0.9975845410628019
x1002,5.PERSON_IN_HH(CHILD):UNIVERSITY_DEGREE,True,2,0.9995571658615137
x1003,5.PERSON_IN_HOUSEHOLD:_BAPTIZED?,True,2,0.994243156199678
x1004,5.PERSON_IN_HOUSEHOLD:_REL._DENOMINATION,True,6,0.994243156199678
x1005,6.PERSON_IN_HH:_DEGREE_OF_RELATIONSHIP,False,11,0.9824476650563607
x1006,6.PERSON_IN_HOUSEHOLD:_SEX,True,2,0.9822061191626409
x1007,6.PERSON_IN_HOUSEHOLD:_YEAR_OF_BIRTH,False,39,0.9830917874396136
x1008,6.PERSON_IN_HOUSEHOLD:_MONTH_OF_BIRTH,False,12,0.9834943639291466
x1009,6.PERSON_IN_HOUSEHOLD:_AGE,False,30,0.9830917874396136
x1010,6.PERSON_IN_HOUSEHOLD:_MARITAL_STATUS,True,3,0.9822866344605475
x1011,6.P.IN_HH(CHILD):SCHOOL_LEAVING_CERTIF.,True,4,0.9995169082125603
x1012,6.PERSON_IN_HH(CHILD):UNIVERSITY_DEGREE,True,1,0.9999194847020934
x1013,6.PERSON_IN_HOUSEHOLD:_BAPTIZED?,True,2,0.9987117552334943
x1014,6.PERSON_IN_HOUSEHOLD:_REL._DENOMINATION,True,4,0.9987117552334943
x1015,7.PERSON_IN_HH:_DEGREE_OF_RELATIONSHIP,True,8,0.9942834138486313
x1016,7.PERSON_IN_HOUSEHOLD:_SEX,True,2,0.9942834138486313
x1017,7.PERSON_IN_HOUSEHOLD:_YEAR_OF_BIRTH,False,32,0.994645732689211
x1018,7.PERSON_IN_HOUSEHOLD:_MONTH_OF_BIRTH,False,12,0.9948067632850242
x1019,7.PERSON_IN_HOUSEHOLD:_AGE,False,22,0.994645732689211
x1020,7.PERSON_IN_HOUSEHOLD:_MARITAL_STATUS,True,3,0.9942834138486313
x1021,7.P.IN_HH(CHILD):SCHOOL_LEAVING_CERTIF.,True,1,0.9999597423510467
x1022,7.PERSON_IN_HOUSEHOLD:_BAPTIZED?,True,2,0.9996779388083736
x1023,7.PERSON_IN_HOUSEHOLD:_REL._DENOMINATION,True,4,0.9996779388083736
x1024,8.PERSON_IN_HH:_DEGREE_OF_RELATIONSHIP,True,5,0.9981481481481481
x1025,8.PERSON_IN_HOUSEHOLD:_SEX,True,2,0.9981884057971014
x1026,8.PERSON_IN_HOUSEHOLD:_YEAR_OF_BIRTH,False,22,0.9982689210950081
x1027,8.PERSON_IN_HOUSEHOLD:_MONTH_OF_BIRTH,False,11,0.998389694041868
x1028,8.PERSON_IN_HOUSEHOLD:_AGE,False,14,0.9982689210950081
x1029,8.PERSON_IN_HOUSEHOLD:_MARITAL_STATUS,True,1,0.9981884057971014
x1030,8.PERSON_IN_HOUSEHOLD:_BAPTIZED?,True,1,0.9998389694041868
x1031,8.PERSON_IN_HOUSEHOLD:_REL._DENOMINATION,True,3,0.9998389694041868
x1032,"HOUSEHOLD_CLASSIFICATION,_DETAILED",False,34,0.014895330112721417
x1033,"HOUSEHOLD_CLASSIFICATION,_CONDENSED",True,9,0.010305958132045089
x1034,FAMILY_TYPOLOGY,True,9,0.6378421900161031
x1035,NUMBER_OF_BIOLOGICAL_CHILDREN,False,11,0.012721417069243157
x1036,NUMBER_OF_BIOLOGICAL_CHILDREN_UNDER_18,True,7,0.03353462157809984
x1037,NUMBER_OF_BIOLOGICAL+OTHER_CHILDREN,False,11,0.012721417069243157
x1038,NUMBER_OF_BIOLOGICAL+OTHER_CHILDREN_<18,False,10,0.03353462157809984
x1039,CHILDREN_NOT_LIVING_IN_THE_HOUSEHOLD?,True,3,0.003985507246376811
x1040,NUMBER_OF_CHILDREN_NOT_IN_THE_HOUSEHOLD,True,9,0.542512077294686
x1041,CHILD_1_NOT_IN_HH:_SEX,True,2,0.5439613526570048
x1042,CHILD_1_NOT_IN_HH:_YEAR_OF_BIRTH,False,86,0.5482286634460547
x1043,CHILD_1_NOT_IN_HH:_AGE,False,76,0.5482286634460547
x1044,CHILD_1_NOT_IN_HH:_SCHOOL_LEAVING_CERT.,True,7,0.9225040257648953
x1045,CHILD_1_NOT_IN_HH:_UNIVERSITY_DEGREE,True,2,0.9706924315619968
x1046,CHILD_1_NOT_IN_HH:_BAPTIZED?,True,2,0.9344202898550724
x1047,CHILD_1_NOT_IN_HH:_RELIG._DENOMINATION,True,6,0.9352657004830918
x1048,CHILD_2_NOT_IN_HH:_SEX,True,2,0.7119565217391305
x1049,CHILD_2_NOT_IN_HH:_YEAR_OF_BIRTH,False,78,0.7146537842190016
x1050,CHILD_2_NOT_IN_HH:_AGE,False,72,0.7146537842190016
x1051,CHILD_2_NOT_IN_HH:_SCHOOL_LEAVING_CERT.,True,7,0.9504428341384863
x1052,CHILD_2_NOT_IN_HH:_UNIVERSITY_DEGREE,True,2,0.9827697262479871
x1053,CHILD_2_NOT_IN_HH:_BAPTIZED?,True,2,0.9589774557165861
x1054,CHILD_2_NOT_IN_HH:_RELIG._DENOMINATION,True,6,0.9593800322061191
x1055,CHILD_3_NOT_IN_HH:_SEX,True,2,0.9039049919484702
x1056,CHILD_3_NOT_IN_HH:_YEAR_OF_BIRTH,False,73,0.9050724637681159
x1057,CHILD_3_NOT_IN_HH:_AGE,False,68,0.9050724637681159
x1058,CHILD_3_NOT_IN_HH:_SCHOOL_LEAVING_CERT.,True,7,0.9827294685990338
x1059,CHILD_3_NOT_IN_HH:_UNIVERSITY_DEGREE,True,2,0.995048309178744
x1060,CHILD_3_NOT_IN_HH:_BAPTIZED?,True,2,0.987037037037037
x1061,CHILD_3_NOT_IN_HH:_RELIG._DENOMINATION,True,6,0.9871578099838969
x1062,CHILD_4_NOT_IN_HH:_SEX,True,2,0.9690821256038648
x1063,CHILD_4_NOT_IN_HH:_YEAR_OF_BIRTH,False,62,0.9695652173913043
x1064,CHILD_4_NOT_IN_HH:_AGE,False,62,0.9695652173913043
x1065,CHILD_4_NOT_IN_HH:_SCHOOL_LEAVING_CERT.,True,7,0.9940016103059581
x1066,CHILD_4_NOT_IN_HH:_UNIVERSITY_DEGREE,True,2,0.998792270531401
x1067,CHILD_4_NOT_IN_HH:_BAPTIZED?,True,2,0.9960547504025765
x1068,CHILD_4_NOT_IN_HH:_RELIG._DENOMINATION,True,5,0.996135265700483
x1069,CHILD_5_NOT_IN_HH:_SEX,True,2,0.9889694041867955
x1070,CHILD_5_NOT_IN_HH:_YEAR_OF_BIRTH,False,49,0.989170692431562
x1071,CHILD_5_NOT_IN_HH:_AGE,False,46,0.989170692431562
x1072,CHILD_5_NOT_IN_HH:_SCHOOL_LEAVING_CERT.,True,7,0.9975845410628019
x1073,CHILD_5_NOT_IN_HH:_UNIVERSITY_DEGREE,True,2,0.999597423510467
x1074,CHILD_5_NOT_IN_HH:_BAPTIZED?,True,2,0.9987520128824476
x1075,CHILD_5_NOT_IN_HH:_RELIG._DENOMINATION,True,5,0.9987520128824476
x1076,CHILD_6_NOT_IN_HH:_SEX,True,2,0.9959339774557165
x1077,CHILD_6_NOT_IN_HH:_YEAR_OF_BIRTH,False,36,0.9959742351046699
x1078,CHILD_6_NOT_IN_HH:_AGE,False,37,0.9959742351046699
x1079,CHILD_6_NOT_IN_HH:_SCHOOL_LEAVING_CERT.,True,5,0.9991545893719807
x1080,CHILD_6_NOT_IN_HH:_UNIVERSITY_DEGREE,True,1,0.9999194847020934
x1081,CHILD_6_NOT_IN_HH:_BAPTIZED?,True,2,0.9993961352657005
x1082,CHILD_6_NOT_IN_HH:_RELIG._DENOMINATION,True,4,0.9994363929146538
x1083,CHILD_7_NOT_IN_HH:_SEX,True,2,0.9980273752012883
x1084,CHILD_7_NOT_IN_HH:_YEAR_OF_BIRTH,False,28,0.9980676328502416
x1085,CHILD_7_NOT_IN_HH:_AGE,False,34,0.9980676328502416
x1086,CHILD_7_NOT_IN_HH:_SCHOOL_LEAVING_CERT.,True,2,0.9996779388083736
x1087,CHILD_7_NOT_IN_HH:_BAPTIZED?,True,2,0.9997987117552335
x1088,CHILD_7_NOT_IN_HH:_RELIG._DENOMINATION,True,3,0.9997987117552335
x1089,CHILD_8_NOT_IN_HH:_SEX,True,2,0.9991545893719807
x1090,CHILD_8_NOT_IN_HH:_YEAR_OF_BIRTH,False,18,0.999194847020934
x1091,CHILD_8_NOT_IN_HH:_AGE,False,16,0.999194847020934
x1092,CHILD_8_NOT_IN_HH:_SCHOOL_LEAVING_CERT.,True,2,0.9998389694041868
x1093,CHILD_8_NOT_IN_HH:_BAPTIZED?,True,2,0.9998792270531401
x1094,CHILD_8_NOT_IN_HH:_RELIG._DENOMINATION,True,2,0.9998792270531401
x1095,CHILD_9_NOT_IN_HH:_SEX,True,2,0.9998389694041868
x1096,CHILD_9_NOT_IN_HH:_YEAR_OF_BIRTH,True,4,0.9998389694041868
x1097,CHILD_9_NOT_IN_HH:_AGE,True,4,0.9998389694041868
x1098,CHILD_9_NOT_IN_HH:_BAPTIZED?,True,1,0.9999597423510467
x1099,CHILD_9_NOT_IN_HH:_RELIG._DENOMINATION,True,1,0.9999597423510467
x1100,CHILDLESS:_DO_YOU_WANT_TO_HAVE_CHILDREN?,True,2,0.9602254428341385
x1101,HAS_CHILD:_WANT_MORE_CHILDREN?,True,2,0.9402979066022544
x1102,CHILDLESS:HOW_MANY_CHILDREN_DO_YOU_WANT?,True,8,0.9709742351046698
x1103,HAS_CHILD:HOW_MANY_CHILDREN_DO_YOU_WANT?,True,5,0.9902576489533012
x1104,RESPONDENT:_GERMAN_SINCE_BIRTH?,True,2,0.6084943639291466
x1105,RESPONDENT:_CITIZENSHIP_AT_BIRTH,False,35,0.9873590982286634
x1106,BORN_WITHIN_CURRENT_BORDERS_OF_GERMANY?,True,2,0.0
x1107,RESPONDENT:_BORN_IN_WHICH_FEDERAL_STATE?,False,17,0.8057568438003221
x1108,PART_OF_GERMANY_R_LIVED_IN_WHEN_YOUNG,False,19,0.11888083735909823
x1109,INTERVIEW:_IN_WHICH_FEDERAL_STATE?,False,17,0.8814814814814815
x1110,"YOUTH_IN_EAST-WEST,INTERV._IN_EAST-WEST",True,4,0.20950080515297906
x1111,"BORN_IN_EAST-WEST,INTERVIEW_IN_EAST-WEST",True,4,0.9024154589371981
x1112,"MOVED_TO_WEST_GERMANY,_YEAR",False,36,0.996135265700483
x1113,"MOVED_TO_EAST_GERMANY,_YEAR",False,13,0.9993961352657005
x1114,"SINCE_WHEN_IN_THIS_FEDERAL_STATE,_YEAR",False,92,0.9027777777777778
x1115,MOVE_TO_NEW_FEDERAL_STATES_IMAGINABLE?,True,2,0.921658615136876
x1116,MOVE_TO_OLD_FEDERAL_STATES_IMAGINABLE?,True,2,0.9655394524959743
x1117,MOVE_TO_OTHER_EU-COUNTRY_IMAGINABLE?,True,2,0.8865942028985507
x1118,RESPONDENT:_COUNTRY_OF_ORIGIN,False,70,0.9595410628019324
x1119,COUNTRY_OF_ORIGIN:_FATHER,False,106,0.5169887278582931
x1120,COUNTRY_OF_ORIGIN:_PATERNAL_GRANDFATHER,False,73,0.7376006441223832
x1121,COUNTRY_OF_ORIGIN:_PATERNAL_GRANDMOTHER,False,73,0.7360305958132045
x1122,COUNTRY_OF_ORIGIN:_MOTHER,False,104,0.5142512077294686
x1123,COUNTRY_OF_ORIGIN:_MATERNAL_GRANDFATHER,False,70,0.7345410628019323
x1124,COUNTRY_OF_ORIGIN:_MATERNAL_GRANDMOTHER,False,68,0.7322866344605475
x1125,"IMMIGRANT:_SINCE_WHEN_IN_GERMANY,_YEAR",False,90,0.8536634460547504
x1126,IMMIGRANT:_HOW_MANY_YEARS_IN_GERMANY?,False,85,0.8536634460547504
x1127,"IMMIGRANT:_SINCE_WHEN_IN_FED.STATE,_YEAR",False,67,0.9797906602254428
x1128,COUNTRY_RESPONDENT_LIVED_IN_WHEN_YOUNG,False,104,0.927133655394525
x1129,DISTANCE_TO_LAST_PLACE_OF_RESIDENCE,True,5,0.919122383252818
x1130,RESP.:_HOW_LONG_HAVE_YOU_LIVED_HERE?,False,76,0.8865539452495974
x1131,LENGTH_OF_RESIDENCE_IN_YEARS,False,90,0.886634460547504
x1132,SELF-ASSESSMENT_OF_PLACE_WHERE_R_LIVES,True,5,0.015257648953301128
x1133,RESPONDENT:_TYPE_OF_DWELLING,True,8,0.0016505636070853463
x1134,LIVING_SPACE_IN_SQUARE_METERS,False,197,0.8186392914653784
x1135,DOG_OR_CAT_IN_HOUSEHOLD?,True,4,0.8115136876006441
x1136,TELEPHONE_IN_YOUR_HOME?,True,2,0.8625201288244766
x1137,"AREA_OF_RESIDENCE:_NOISE_POLLUTION,_DAY",True,5,0.8113929146537843
x1138,"AREA_OF_RESIDENCE:NOISE_POLLUTION,_NIGHT",True,5,0.811352657004831
x1139,AREA_OF_RESIDENCE:_AIR_POLLUTION,True,5,0.811352657004831
x1140,"NUMBER_OF_ATTEMPTED_CONTACTS,_TELEPHONE",False,19,0.29456521739130437
x1141,"NUMBER_OF_ATTEMPTED_CONTACTS,_VISITS",False,24,0.2560386473429952
x1142,"NUMBER_OF_ATTEMPTED_CONTACTS,_OTHER",False,10,0.719645732689211
x1143,DATE_OF_INTERVIEW:_DAY,False,31,0.0
x1144,DATE_OF_INTERVIEW:_MONTH,True,9,0.0
x1145,DATE_OF_THE_INTERVIEW,False,1190,0.0
x1146,START_OF_INTERVIEW:_HOUR,False,17,0.004106280193236715
x1147,START_OF_INTERVIEW:_MINUTES,False,60,0.004106280193236715
x1148,START_OF_INTERVIEW:_TIME,False,816,0.004106280193236715
x1149,END_OF_INTERVIEW:_HOUR,False,17,0.007085346215780998
x1150,END_OF_INTERVIEW:_MINUTES,False,60,0.007085346215780998
x1151,END_OF_INTERVIEW:_TIME,False,817,0.007085346215780998
x1152,LENGTH_OF_INTERVIEW_IN_MINUTES,False,142,0.007125603864734299
x1153,INTERVIEW:_WILLINGNESS_OF_RESPONDENT,True,4,8.051529790660226e-05
x1154,RESP.:_PARTICIPATED_IN_HOW_MANY_SURVEYS?,False,18,0.9040660225442834
x1155,PREVIOUS_12_MONTHS:_OTHER_SURVEYS?,True,2,0.6817230273752013
x1156,PREVIOUS_12_MONTHS:_NUMBER_OF_SURVEYS,False,23,0.9560789049919485
x1157,INTERVIEW:_DIFFICULTY_TO_CONTACT_RESP.,True,4,8.051529790660226e-05
x1158,INTERVIEW_CONDUCTED_ALONE_WITH_RESP.?,True,2,0.0
x1159,SPOUSE_OR_PARTNER_PRESENT_AT_INTERVIEW?,True,2,0.0
x1160,CHILDREN_PRESENT_AT_THE_INTERVIEW?,True,2,0.0
x1161,OTHER_FAMILY_MEMBERS_PRES._AT_INTERVIEW?,True,2,0.0
x1162,OTHER_PERSONS_PRESENT_AT_INTERVIEW?,True,2,0.0
x1163,INTERRUPTION_DURING_INTERVIEW?,True,3,0.8088969404186795
x1164,WILLINGNESS_OF_RESPONDENT_TO_ANSWER,True,5,0.0
x1165,RELIABILITY_OF_RESPONDENTS_ANSWERS,True,3,0.0
x1166,RESP.:_FOLLOWED_INTERVIEW_ON_SCREEN,True,5,0.11851851851851852
x1167,PRIVATE_USE_OF_INTERNET,True,2,0.11980676328502415
x1168,HOW_OFTEN:_PRIVATE_USE_OF_INTERNET,True,6,0.7738325281803543
x1169,FREQUENCY_OF_USING_THE_INTERNET,True,5,0.8613123993558777
x1170,WILLING_TO_PARTICIPATE_IN_ONLINE_SURVEY?,True,3,0.5809178743961353
x1171,RESPONDENT_ACCEPTS_INVITATION_TO_SURVEY,True,2,0.9936392914653784
x1172,RESPONDENT_AGREES_TO_DATA_LINKAGE,True,3,0.8293478260869566
x1173,ONLINER:_ONLINE_OR_PAPER_QUESTIONNAIRE?,True,2,0.8512479871175523
x1174,RESPONDENT_WILLING_TO_PARTICIPATE_AGAIN?,True,2,0.8814814814814815
x1175,TYPE_OF_BUILDING_RESPONDENT_LIVES_IN,True,8,0.0005636070853462158
x1176,STATE_OF_REPAIR_OF_BUILDING_R._LIVES_IN,True,3,0.0010466988727858293
x1177,DOOR_PHONE?,True,2,0.005273752012882447
x1178,ASSESSMENT:_AREA_OF_RESIDENCE_OF_RESP.,True,5,8.051529790660226e-05
x1179,"ATTRACTIVENESS_OF_R.,_START_OF_INTERVIEW",False,11,0.2559983896940419
x1180,INT.:_SOCIAL_CLASS_OF_HOUSEHOLD,True,6,0.6493558776167472
x1181,INTERVIEWER:_ID,False,776,0.0
x1182,INTERVIEWER:_SEX,True,2,0.0
x1183,INTERVIEWER:_AGE,False,61,0.0
x1184,INTERVIEWER:_EDUCATION,True,5,0.0
x1185,INT.:_HOW_MANY_YEARS_WITH_SURVEY_INST.?,False,48,0.000966183574879227
x1186,SPLIT_2006:_CAPI-CASI,True,2,0.8625201288244766
x1187,SPLIT_2010:_NETWORKS,True,2,0.8862721417069244
x1188,SPLIT_2012:_ABORTION,True,2,0.8599838969404187
x1189,SPLIT_2012:_ROLE_OF_WOMEN,True,2,0.8599838969404187
x1190,SPLIT_2012:_CHURCH_ATTENDANCE,True,2,0.8599838969404187
x1191,SPLIT_2014:_OCCUPATIONAL_SUCCESS,True,2,0.9297504025764896
x1192,SPLIT_2014:_ALTERNATE_QUESTIONS,True,2,0.9297504025764896
x1193,SPLIT_2014:_HEALTH_OF_RESPONDENT,True,1,0.9297504025764896
x1194,SPLIT_2016:_FR01-FR12,True,2,0.8595410628019323
x1195,SPLIT_2016:_MI01-MI04,True,2,0.8595410628019323
x1196,SPLIT_2016:_MA01-MA04,True,2,0.8683574879227053
x1197,SPLIT_2016:_MN01-MN09,True,2,0.8595410628019323
x1198,SPLIT_2016:_MP15A,True,2,0.8595410628019323
x1199,"SPLIT_2016:_MG13-17,_MG19-23",True,2,0.8595410628019323
x1200,SPLIT_2016:_RECRUITMENT_QUESTIONS,True,2,0.8595410628019323
x1201,REGION_OF_INTERVIEW:_WEST_-_EAST,True,2,0.0
x1202,FEDERAL_STATE_THAT_RESPONDENT_LIVES_IN,False,17,0.0
x1203,POLITICAL_SIZE_OF_MUNICIPALITY,True,7,0.005032206119162641
x1204,BIK-REGIONS,False,10,0.016022544283413848
x1205,PERCENTAGE_OF_FOREIGNERS_IN_LOCAL_COUNTY,False,13,0.722061191626409
test,(unlabeled),True,2,0.0
